,region,category,parameter,mode,powertrain,year,unit,value
7715,35,0,1,1,3,2013,3,340.0
7716,35,0,3,1,3,2013,3,660.0
7717,35,0,1,1,3,2014,3,1700.0
7718,35,0,3,1,2,2014,3,4.0
7721,35,0,1,1,2,2014,3,4.0
7722,35,0,3,4,0,2014,3,560.0
7723,35,0,1,4,0,2014,3,560.0
7724,35,0,0,2,4,2014,4,110.0
7725,35,0,0,2,5,2014,4,5200.0
7726,35,0,4,4,1,2014,5,0.119999997317791
7727,35,0,2,4,1,2014,5,2.0
7728,35,0,2,1,1,2014,5,15.0
7729,35,0,4,1,1,2014,5,1.39999997615814
7730,35,0,3,1,3,2014,3,2300.0
7731,35,0,3,1,3,2015,3,10000.0
7732,35,0,4,1,1,2015,5,2.70000004768372
7733,35,0,2,1,1,2015,5,22.0
7734,35,0,2,4,1,2015,5,2.29999995231628
7735,35,0,4,4,1,2015,5,0.259999990463257
7736,35,0,0,2,4,2015,4,330.0
7737,35,0,0,2,5,2015,4,5200.0
7738,35,0,1,4,0,2015,3,710.0
7739,35,0,3,4,0,2015,3,1300.0
7740,35,0,1,1,2,2015,3,9.0
7743,35,0,3,1,2,2015,3,13.0
7744,35,0,1,1,3,2015,3,7900.0
7746,35,0,3,1,2,2016,3,40.0
7747,35,0,2,0,1,2016,5,0.930000007152557
7750,35,0,1,1,2,2016,3,20.0
7751,35,0,3,4,0,2016,3,2000.0
7752,35,0,1,4,0,2016,3,640.0
7753,35,0,3,0,0,2016,3,13.0
7754,35,0,1,0,0,2016,3,13.0
7755,35,0,0,2,4,2016,4,500.0
7756,35,0,0,2,5,2016,4,7000.0
7757,35,0,4,4,1,2016,5,0.389999985694885
7758,35,0,2,4,1,2016,5,1.89999997615814
7759,35,0,4,0,1,2016,5,0.100000001490116
7760,35,0,2,1,1,2016,5,29.0
7761,35,0,4,1,1,2016,5,4.30000019073486
7764,35,0,1,3,0,2017,3,2.0
7765,35,0,3,3,0,2017,3,2.0
7766,35,0,4,1,1,2017,5,6.40000009536743
7767,35,0,2,1,1,2017,5,39.0
7768,35,0,2,3,1,2017,5,0.032000001519919
7769,35,0,4,3,1,2017,5,0.002400000113994
7770,35,0,4,0,1,2017,5,0.239999994635582
7771,35,0,2,4,1,2017,5,2.20000004768372
7772,35,0,4,4,1,2017,5,0.569999992847443
7773,35,0,0,2,4,2017,4,920.0
7774,35,0,0,2,5,2017,4,8300.0
7775,35,0,1,0,0,2017,3,18.0
7776,35,0,3,0,0,2017,3,31.0
7777,35,0,1,4,0,2017,3,770.0
7778,35,0,3,4,0,2017,3,2900.0
7779,35,0,1,1,2,2017,3,30.0
7780,35,0,3,4,3,2017,3,10.0
7783,35,0,2,0,1,2017,5,1.5
7784,35,0,3,1,2,2017,3,70.0
7787,35,0,3,1,2,2018,3,120.0
7788,35,0,1,1,2,2018,3,45.0
7789,35,0,2,0,1,2018,5,1.20000004768372
7792,35,0,3,4,3,2018,3,10.0
7793,35,0,3,4,0,2018,3,4700.0
7794,35,0,1,4,0,2018,3,1800.0
7795,35,0,3,0,0,2018,3,43.0
7796,35,0,1,0,0,2018,3,12.0
7797,35,0,0,2,4,2018,4,1200.0
7798,35,0,0,2,5,2018,4,9300.0
7799,35,0,4,4,1,2018,5,0.899999976158142
7800,35,0,2,4,1,2018,5,5.09999990463257
7801,35,0,4,0,1,2018,5,0.330000013113022
7802,35,0,4,3,1,2018,5,0.002400000113994
7803,35,0,2,1,1,2018,5,49.0
7804,35,0,4,1,1,2018,5,8.89999961853027
7805,35,0,3,3,0,2018,3,2.0
7808,35,0,3,3,0,2019,3,2.0
7809,35,0,1,3,0,2019,3,3.0
7810,35,0,4,1,1,2019,5,12.0
7811,35,0,2,1,1,2019,5,56.0
7812,35,0,4,3,1,2019,5,0.002300000051036
7813,35,0,2,3,1,2019,5,0.041000001132488
7814,35,0,4,0,1,2019,5,1.5
7815,35,0,2,4,1,2019,5,5.59999990463257
7816,35,0,4,4,1,2019,5,1.29999995231628
7817,35,0,0,2,4,2019,4,4000.0
7818,35,0,0,2,5,2019,4,10000.0
7819,35,0,1,0,0,2019,3,160.0
7820,35,0,3,0,0,2019,3,200.0
7821,35,0,1,4,0,2019,3,2000.0
7822,35,0,3,4,0,2019,3,6700.0
7823,35,0,3,4,3,2019,3,10.0
7826,35,0,2,0,1,2019,5,7.0
7827,35,0,1,1,2,2019,3,29.0
7828,35,0,3,1,2,2019,3,180.0
7831,35,0,3,1,2,2020,3,200.0
7832,35,0,1,1,2,2020,3,16.0
7833,35,0,2,0,1,2020,5,21.0
7836,35,0,3,4,3,2020,3,43.0
7837,35,0,3,4,0,2020,3,9700.0
7838,35,0,3,4,2,2020,3,1.0
7839,35,0,1,4,3,2020,3,11.0
7840,35,0,1,4,0,2020,3,2600.0
7841,35,0,3,0,0,2020,3,420.0
7842,35,0,3,0,2,2020,3,5.0
7843,35,0,1,0,3,2020,3,63.0
7844,35,0,1,0,0,2020,3,230.0
7845,35,0,3,0,3,2020,3,63.0
7846,35,0,0,2,4,2020,4,5300.0
7847,35,0,0,2,5,2020,4,12000.0
7848,35,0,4,4,1,2020,5,1.79999995231628
7849,35,0,2,4,1,2020,5,8.5
7850,35,0,4,0,1,2020,5,3.40000009536743
7851,35,0,2,3,1,2020,5,0.449999988079071
7852,35,0,4,3,1,2020,5,0.021999999880791
7853,35,0,2,1,1,2020,5,75.0
7854,35,0,4,1,1,2020,5,17.0
7855,35,0,1,3,0,2020,3,26.0
7856,35,0,3,3,0,2020,3,18.0
7858,35,0,1,3,2,2020,3,3.0
7859,35,0,1,3,3,2020,3,1.0
7860,35,0,3,3,3,2020,3,1.0
7861,35,0,3,3,3,2021,3,2.0
7863,35,0,3,3,0,2021,3,96.0
7864,35,0,1,3,0,2021,3,110.0
7865,35,0,4,1,1,2021,5,21.0
7866,35,0,2,1,1,2021,5,86.0
7867,35,0,4,3,1,2021,5,0.109999999403954
7868,35,0,2,3,1,2021,5,1.79999995231628
7869,35,0,4,0,1,2021,5,4.19999980926514
7870,35,0,2,4,1,2021,5,5.59999990463257
7871,35,0,4,4,1,2021,5,2.20000004768372
7872,35,0,0,2,4,2021,4,6700.0
7873,35,0,0,2,5,2021,4,13000.0
7874,35,0,1,0,0,2021,3,99.0
7875,35,0,1,0,3,2021,3,5.0
7876,35,0,3,0,0,2021,3,520.0
7877,35,0,1,4,0,2021,3,1600.0
7878,35,0,3,0,3,2021,3,70.0
7879,35,0,1,4,3,2021,3,58.0
7880,35,0,3,4,2,2021,3,1.0
7881,35,0,3,4,0,2021,3,11000.0
7882,35,0,3,4,3,2021,3,310.0
7885,35,0,2,0,1,2021,5,9.0
7886,35,0,1,1,2,2021,3,39.0
7887,35,0,3,1,2,2021,3,230.0
7890,35,0,3,1,2,2022,3,260.0
7891,35,0,1,1,2,2022,3,27.0
7892,35,0,2,0,1,2022,5,48.0
7895,35,0,3,4,3,2022,3,500.0
7897,35,0,3,4,2,2022,3,1.0
7898,35,0,1,4,3,2022,3,220.0
7899,35,0,3,0,3,2022,3,69.0
7900,35,0,1,4,0,2022,3,7000.0
7901,35,0,3,0,0,2022,3,830.0
7902,35,0,3,0,2,2022,3,10.0
7903,35,0,1,0,0,2022,3,310.0
7904,35,0,0,2,4,2022,4,9100.0
7906,35,0,4,4,1,2022,5,4.09999990463257
7907,35,0,2,4,1,2022,5,24.0
7908,35,0,4,0,1,2022,5,6.59999990463257
7909,35,0,2,3,1,2022,5,9.19999980926514
7910,35,0,4,3,1,2022,5,0.259999990463257
7911,35,0,2,1,1,2022,5,89.0
7912,35,0,4,1,1,2022,5,26.0
7913,35,0,1,3,0,2022,3,530.0
7914,35,0,3,3,0,2022,3,220.0
7916,35,0,3,3,3,2022,3,5.0
7917,35,0,3,3,3,2023,3,1.0
7919,35,0,3,3,0,2023,3,1200.0
7920,35,0,1,3,0,2023,3,700.0
7921,35,0,4,1,1,2023,5,29.0
7922,35,0,2,1,1,2023,5,93.0
7923,35,0,4,3,1,2023,5,1.39999997615814
7924,35,0,2,3,1,2023,5,11.0
7925,35,0,4,0,1,2023,5,9.89999961853027
7926,35,0,2,4,1,2023,5,29.0
7927,35,0,4,4,1,2023,5,5.80000019073486
7928,35,0,2,0,1,2023,5,53.0
7929,35,0,0,2,4,2023,4,11000.0
7931,35,0,1,0,0,2023,3,540.0
7932,35,0,3,0,0,2023,3,1200.0
7933,35,0,1,4,0,2023,3,8800.0
7934,35,0,3,0,3,2023,3,68.0
7935,35,0,1,4,3,2023,3,130.0
7936,35,0,3,4,2,2023,3,1.0
7938,35,0,3,4,3,2023,3,660.0
7941,35,0,1,1,2,2023,3,6.0
7942,35,0,3,1,2,2023,3,290.0
7943,35,0,1,1,3,2023,3,10000.0
7944,37,0,1,4,0,2010,3,3.0
7945,37,0,1,1,0,2010,3,15.0
7946,37,0,1,1,3,2010,3,1.0
7947,37,0,2,4,1,2010,5,0.007799999788404
7948,37,0,2,1,1,2010,5,0.004800000227988
7949,37,0,2,1,1,2011,5,0.014000000432134
7950,37,0,2,4,1,2011,5,0.006599999964237
7951,37,0,1,1,0,2011,3,43.0
7952,37,0,1,4,0,2011,3,3.0
7953,37,0,1,4,0,2012,3,16.0
7954,37,0,1,1,0,2012,3,44.0
7955,37,0,1,1,3,2012,3,4.0
7956,37,0,2,4,1,2012,5,0.041999999433756
7957,37,0,2,1,1,2012,5,0.017000000923872
7958,37,0,2,1,1,2013,5,0.013000000268221
7959,37,0,2,4,1,2013,5,0.025000000372529
7960,37,0,1,1,3,2013,3,6.0
7961,37,0,1,1,0,2013,3,31.0
7962,37,0,1,4,0,2013,3,10.0
7963,37,0,1,4,0,2014,3,8.0
7964,37,0,1,1,0,2014,3,140.0
7965,37,0,1,1,3,2014,3,61.0
7966,37,0,2,4,1,2014,5,0.01799999922514
7967,37,0,2,1,1,2014,5,0.061999998986721
7968,37,0,0,2,4,2014,4,4.0
7969,37,0,0,2,5,2014,4,120.0
7970,37,0,0,2,4,2015,4,8.0
7971,37,0,0,2,5,2015,4,290.0
7972,37,0,2,1,1,2015,5,0.061000000685454
7973,37,0,4,4,1,2015,5,0.000739999988582
7974,37,0,2,4,1,2015,5,0.028000000864267
7975,37,0,4,0,1,2015,5,0.023000000044704
7976,37,0,4,1,1,2015,5,0.012000000104308
7977,37,0,1,1,3,2015,3,150.0
7978,37,0,1,1,0,2015,3,70.0
7979,37,0,3,1,0,2015,3,2500.0
7980,37,0,1,4,0,2015,3,13.0
7981,37,0,3,0,3,2015,3,14.0
7982,37,0,3,4,0,2015,3,18.0
7983,37,0,1,4,3,2015,3,2.0
7984,37,0,3,4,0,2016,3,27.0
7985,37,0,3,0,3,2016,3,34.0
7986,37,0,1,4,0,2016,3,16.0
7987,37,0,3,1,0,2016,3,2600.0
7988,37,0,1,1,0,2016,3,110.0
7989,37,0,1,1,3,2016,3,400.0
7990,37,0,4,1,1,2016,5,0.017000000923872
7991,37,0,4,0,1,2016,5,0.054999999701977
7992,37,0,2,4,1,2016,5,0.027000000700355
7993,37,0,4,4,1,2016,5,0.00109999999404
7994,37,0,2,1,1,2016,5,0.119999997317791
7995,37,0,0,2,4,2016,4,32.0
7996,37,0,0,2,5,2016,4,290.0
7997,37,0,0,2,4,2017,4,110.0
7998,37,0,0,2,5,2017,4,410.0
7999,37,0,2,1,1,2017,5,0.219999998807907
8000,37,0,4,4,1,2017,5,0.001300000003539
8001,37,0,2,4,1,2017,5,0.046999998390675
8002,37,0,4,0,1,2017,5,0.054999999701977
8003,37,0,4,1,1,2017,5,0.014000000432134
8004,37,0,1,1,3,2017,3,640.0
8005,37,0,1,1,0,2017,3,440.0
8006,37,0,3,1,0,2017,3,3100.0
8007,37,0,3,1,2,2017,3,14.0
8008,37,0,1,4,0,2017,3,28.0
8009,37,0,3,0,3,2017,3,34.0
8010,37,0,3,4,0,2017,3,34.0
8011,37,0,3,0,0,2017,3,1.0
8012,37,0,3,0,0,2018,3,63.0
8013,37,0,1,0,0,2018,3,63.0
8014,37,0,3,4,0,2018,3,120.0
8015,37,0,1,0,3,2018,3,38.0
8016,37,0,3,0,3,2018,3,38.0
8017,37,0,1,4,0,2018,3,42.0
8018,37,0,3,1,2,2018,3,28.0
8019,37,0,3,1,0,2018,3,3700.0
8020,37,0,1,1,0,2018,3,620.0
8021,37,0,1,1,3,2018,3,760.0
8022,37,0,1,1,2,2018,3,1.0
8023,37,0,2,0,1,2018,5,1.70000004768372
8024,37,0,4,1,1,2018,5,0.020999999716878
8025,37,0,4,0,1,2018,5,0.150000005960464
8026,37,0,2,4,1,2018,5,0.061000000685454
8027,37,0,4,4,1,2018,5,0.005799999926239
8028,37,0,2,1,1,2018,5,0.259999990463257
8029,37,0,0,2,4,2018,4,280.0
8030,37,0,0,2,5,2018,4,490.0
8031,37,0,0,2,4,2019,4,310.0
8032,37,0,0,2,5,2019,4,530.0
8033,37,0,2,1,1,2019,5,0.490000009536743
8034,37,0,4,4,1,2019,5,0.021999999880791
8035,37,0,2,4,1,2019,5,0.189999997615814
8036,37,0,4,0,1,2019,5,0.389999985694885
8037,37,0,4,1,1,2019,5,0.046999998390675
8038,37,0,2,0,1,2019,5,1.20000004768372
8039,37,0,3,4,3,2019,3,3.0
8040,37,0,1,1,3,2019,3,1200.0
8041,37,0,1,1,0,2019,3,1500.0
8042,37,0,3,1,0,2019,3,4800.0
8043,37,0,3,1,2,2019,3,34.0
8044,37,0,3,1,3,2019,3,3800.0
8045,37,0,1,4,0,2019,3,130.0
8046,37,0,3,0,3,2019,3,38.0
8047,37,0,1,0,3,2019,3,1.0
8048,37,0,3,4,0,2019,3,490.0
8049,37,0,1,0,0,2019,3,54.0
8050,37,0,3,0,0,2019,3,230.0
8051,37,0,3,0,0,2020,3,430.0
8052,37,0,1,0,0,2020,3,200.0
8053,37,0,3,4,0,2020,3,810.0
8054,37,0,1,4,3,2020,3,2.0
8055,37,0,3,0,3,2020,3,38.0
8056,37,0,1,4,0,2020,3,220.0
8057,37,0,3,1,3,2020,3,8300.0
8058,37,0,3,1,2,2020,3,28.0
8059,37,0,3,1,0,2020,3,9400.0
8060,37,0,1,1,0,2020,3,3700.0
8061,37,0,1,1,3,2020,3,4500.0
8062,37,0,3,4,3,2020,3,8.0
8063,37,0,2,0,1,2020,5,40.0
8064,37,0,4,1,1,2020,5,0.094999998807907
8065,37,0,4,0,1,2020,5,0.709999978542328
8066,37,0,2,4,1,2020,5,0.370000004768372
8067,37,0,4,4,1,2020,5,0.035999998450279
8068,37,0,2,1,1,2020,5,1.89999997615814
8069,37,0,0,2,4,2020,4,680.0
8070,37,0,0,2,5,2020,4,1000.0
8071,37,0,0,2,4,2021,4,1400.0
8072,37,0,0,2,5,2021,4,2300.0
8073,37,0,2,1,1,2021,5,3.59999990463257
8074,37,0,4,4,1,2021,5,0.063000001013279
8075,37,0,2,4,1,2021,5,1.10000002384186
8076,37,0,4,0,1,2021,5,0.959999978542328
8077,37,0,4,1,1,2021,5,0.189999997615814
8078,37,0,2,0,1,2021,5,16.0
8079,37,0,3,4,3,2021,3,4.0
8080,37,0,1,1,2,2021,3,78.0
8081,37,0,1,1,3,2021,3,9100.0
8082,37,0,1,1,0,2021,3,7200.0
8084,37,0,3,1,2,2021,3,91.0
8086,37,0,1,4,0,2021,3,840.0
8087,37,0,3,0,3,2021,3,38.0
8088,37,0,1,4,3,2021,3,1.0
8089,37,0,1,0,3,2021,3,1.0
8090,37,0,3,4,0,2021,3,1500.0
8091,37,0,1,0,0,2021,3,220.0
8092,37,0,3,0,0,2021,3,600.0
8093,37,0,3,0,0,2022,3,820.0
8094,37,0,1,0,0,2022,3,180.0
8095,37,0,3,4,0,2022,3,3100.0
8096,37,0,1,0,3,2022,3,1.0
8097,37,0,1,4,3,2022,3,1.0
8098,37,0,3,0,3,2022,3,38.0
8099,37,0,1,4,0,2022,3,1100.0
8101,37,0,3,1,2,2022,3,130.0
8104,37,0,1,1,3,2022,3,11000.0
8105,37,0,1,1,2,2022,3,46.0
8106,37,0,3,4,3,2022,3,5.0
8107,37,0,2,0,1,2022,5,16.0
8108,37,0,4,1,1,2022,5,0.310000002384186
8109,37,0,4,0,1,2022,5,1.29999995231628
8110,37,0,2,4,1,2022,5,1.79999995231628
8111,37,0,4,4,1,2022,5,0.129999995231628
8112,37,0,2,1,1,2022,5,6.0
8113,37,0,0,2,4,2022,4,1100.0
8114,37,0,0,2,5,2022,4,4000.0
8115,37,0,0,2,4,2023,4,1500.0
8116,37,0,0,2,5,2023,4,4400.0
8117,37,0,2,1,1,2023,5,6.59999990463257
8118,37,0,4,4,1,2023,5,0.239999994635582
8119,37,0,2,4,1,2023,5,3.79999995231628
8120,37,0,4,0,1,2023,5,1.79999995231628
8121,37,0,4,1,1,2023,5,0.490000009536743
8122,37,0,2,0,1,2023,5,20.0
8123,37,0,3,4,3,2023,3,6.0
8124,37,0,1,1,2,2023,3,83.0
8125,37,0,1,1,3,2023,3,13000.0
8128,37,0,3,1,2,2023,3,210.0
8130,37,0,1,4,0,2023,3,2400.0
8131,37,0,3,0,3,2023,3,44.0
8132,37,0,1,0,3,2023,3,3.0
8133,37,0,3,4,0,2023,3,5800.0
8134,37,0,1,0,0,2023,3,360.0
8135,37,0,3,0,0,2023,3,1200.0
8136,37,0,1,0,2,2023,3,34.0
8137,37,0,3,0,2,2023,3,34.0
8138,38,0,1,1,0,2010,3,13.0
8139,38,0,3,1,0,2010,3,720.0
8140,38,0,4,1,1,2010,5,0.014999999664724
8141,38,0,2,1,1,2010,5,0.005799999926239
8142,38,0,2,1,1,2011,5,0.109999999403954
8143,38,0,4,1,1,2011,5,0.018999999389052
8144,38,0,3,1,0,2011,3,910.0
8145,38,0,1,1,0,2011,3,170.0
8146,38,0,1,1,3,2011,3,2.0
8147,38,0,0,2,4,2011,4,6.0
8148,38,0,0,2,5,2011,4,1100.0
8149,38,0,0,2,4,2012,4,7.0
8150,38,0,0,2,5,2012,4,1100.0
8151,38,0,1,1,3,2012,3,30.0
8152,38,0,1,1,0,2012,3,54.0
8153,38,0,3,1,0,2012,3,960.0
8154,38,0,4,1,1,2012,5,0.023000000044704
8155,38,0,2,1,1,2012,5,0.087999999523163
8156,38,0,2,1,1,2013,5,0.170000001788139
8157,38,0,4,1,1,2013,5,0.027000000700355
8158,38,0,2,4,1,2013,5,0.150000005960464
8159,38,0,3,1,0,2013,3,1100.0
8160,38,0,1,1,0,2013,3,150.0
8161,38,0,1,1,3,2013,3,35.0
8162,38,0,3,1,3,2013,3,37.0
8163,38,0,1,4,0,2013,3,27.0
8164,38,0,0,2,4,2013,4,17.0
8165,38,0,0,2,5,2013,4,1200.0
8166,38,0,0,2,4,2014,4,17.0
8167,38,0,0,2,5,2014,4,1200.0
8168,38,0,1,4,0,2014,3,26.0
8169,38,0,1,0,3,2014,3,2.0
8170,38,0,3,1,3,2014,3,46.0
8171,38,0,1,1,3,2014,3,98.0
8172,38,0,1,1,0,2014,3,190.0
8173,38,0,3,1,0,2014,3,1300.0
8174,38,0,2,4,1,2014,5,0.100000001490116
8175,38,0,2,0,1,2014,5,0.839999973773956
8176,38,0,4,1,1,2014,5,0.028999999165535
8177,38,0,2,1,1,2014,5,0.200000002980232
8178,38,0,2,1,1,2015,5,0.620000004768372
8179,38,0,4,1,1,2015,5,0.052999999374151
8180,38,0,3,1,0,2015,3,2000.0
8181,38,0,1,1,0,2015,3,670.0
8182,38,0,1,1,3,2015,3,430.0
8183,38,0,3,1,3,2015,3,530.0
8184,38,0,0,2,4,2015,4,22.0
8185,38,0,0,2,5,2015,4,1200.0
8186,38,0,0,2,4,2016,4,41.0
8187,38,0,0,2,5,2016,4,1300.0
8188,38,0,3,1,3,2016,3,1600.0
8189,38,0,1,1,3,2016,3,1000.0
8190,38,0,1,1,0,2016,3,800.0
8191,38,0,3,1,0,2016,3,2800.0
8192,38,0,4,1,1,2016,5,0.093000002205372
8193,38,0,2,1,1,2016,5,0.870000004768372
8194,38,0,2,1,1,2017,5,2.0
8195,38,0,4,1,1,2017,5,0.189999997615814
8196,38,0,2,0,1,2017,5,0.519999980926514
8197,38,0,2,4,1,2017,5,0.560000002384186
8198,38,0,4,0,1,2017,5,0.159999996423721
8199,38,0,4,4,1,2017,5,0.006899999920279
8200,38,0,3,1,0,2017,3,4700.0
8201,38,0,1,1,0,2017,3,1900.0
8202,38,0,3,4,0,2017,3,76.0
8203,38,0,1,1,3,2017,3,2500.0
8204,38,0,1,0,3,2017,3,2.0
8205,38,0,1,4,0,2017,3,200.0
8206,38,0,3,0,0,2017,3,23.0
8207,38,0,0,2,4,2017,4,150.0
8208,38,0,0,2,5,2017,4,1500.0
8209,38,0,3,1,3,2017,3,4100.0
8210,38,0,3,1,3,2018,3,8000.0
8211,38,0,0,2,4,2018,4,180.0
8212,38,0,0,2,5,2018,4,1600.0
8213,38,0,3,0,0,2018,3,33.0
8214,38,0,1,0,0,2018,3,10.0
8215,38,0,1,4,0,2018,3,260.0
8216,38,0,1,1,3,2018,3,3900.0
8217,38,0,3,4,0,2018,3,330.0
8218,38,0,1,1,0,2018,3,4300.0
8219,38,0,3,1,0,2018,3,8700.0
8220,38,0,4,4,1,2018,5,0.028999999165535
8221,38,0,4,0,1,2018,5,0.230000004172325
8222,38,0,2,4,1,2018,5,0.670000016689301
8223,38,0,2,0,1,2018,5,1.89999997615814
8224,38,0,4,1,1,2018,5,0.360000014305115
8225,38,0,2,1,1,2018,5,3.59999990463257
8226,38,0,2,1,1,2019,5,5.59999990463257
8227,38,0,4,1,1,2019,5,0.620000004768372
8228,38,0,2,0,1,2019,5,4.90000009536743
8229,38,0,2,4,1,2019,5,0.620000004768372
8230,38,0,4,0,1,2019,5,0.409999996423721
8231,38,0,4,4,1,2019,5,0.048000000417233
8233,38,0,1,1,0,2019,3,6800.0
8234,38,0,3,4,0,2019,3,540.0
8235,38,0,3,0,3,2019,3,10.0
8236,38,0,1,1,3,2019,3,5800.0
8237,38,0,1,4,0,2019,3,230.0
8238,38,0,1,0,3,2019,3,10.0
8239,38,0,1,0,0,2019,3,17.0
8240,38,0,3,0,0,2019,3,50.0
8241,38,0,0,2,4,2019,4,360.0
8242,38,0,0,2,5,2019,4,1600.0
8245,38,0,0,2,4,2020,4,650.0
8246,38,0,0,2,5,2020,4,2200.0
8247,38,0,3,0,0,2020,3,60.0
8248,38,0,1,0,0,2020,3,10.0
8249,38,0,1,4,0,2020,3,270.0
8250,38,0,1,1,3,2020,3,12000.0
8251,38,0,3,0,3,2020,3,10.0
8252,38,0,3,4,0,2020,3,1900.0
8253,38,0,1,1,0,2020,3,7800.0
8255,38,0,4,4,1,2020,5,0.170000001788139
8256,38,0,4,0,1,2020,5,0.490000009536743
8257,38,0,2,4,1,2020,5,0.990000009536743
8258,38,0,2,0,1,2020,5,2.20000004768372
8259,38,0,4,1,1,2020,5,1.10000002384186
8260,38,0,2,1,1,2020,5,13.0
8261,38,0,2,1,1,2021,5,20.0
8262,38,0,4,1,1,2021,5,1.70000004768372
8263,38,0,2,0,1,2021,5,7.40000009536743
8264,38,0,2,4,1,2021,5,1.29999995231628
8265,38,0,4,0,1,2021,5,0.810000002384186
8266,38,0,4,4,1,2021,5,0.200000002980232
8268,38,0,3,0,2,2021,3,2.0
8269,38,0,1,4,3,2021,3,7.0
8270,38,0,3,4,3,2021,3,7.0
8271,38,0,1,1,2,2021,3,1.0
8272,38,0,1,1,0,2021,3,13000.0
8273,38,0,3,4,0,2021,3,2300.0
8274,38,0,3,0,3,2021,3,12.0
8276,38,0,1,4,0,2021,3,360.0
8277,38,0,1,0,3,2021,3,2.0
8278,38,0,1,0,0,2021,3,44.0
8279,38,0,3,0,0,2021,3,100.0
8280,38,0,3,1,2,2021,3,3.0
8281,38,0,0,2,4,2021,4,1400.0
8282,38,0,0,2,5,2021,4,2800.0
8285,38,0,0,2,4,2022,4,1600.0
8286,38,0,0,2,5,2022,4,4000.0
8287,38,0,3,1,2,2022,3,3.0
8288,38,0,3,0,0,2022,3,250.0
8289,38,0,1,0,0,2022,3,76.0
8290,38,0,1,4,0,2022,3,1000.0
8292,38,0,3,0,3,2022,3,12.0
8293,38,0,3,4,0,2022,3,3300.0
8295,38,0,3,4,3,2022,3,9.0
8296,38,0,1,4,3,2022,3,2.0
8297,38,0,3,0,2,2022,3,3.0
8299,38,0,4,4,1,2022,5,0.300000011920929
8300,38,0,4,0,1,2022,5,1.70000004768372
8301,38,0,2,4,1,2022,5,4.30000019073486
8302,38,0,2,0,1,2022,5,5.30000019073486
8303,38,0,4,1,1,2022,5,2.5
8304,38,0,2,1,1,2022,5,22.0
8305,38,0,2,1,1,2023,5,32.0
8306,38,0,4,1,1,2023,5,3.90000009536743
8307,38,0,2,0,1,2023,5,36.0
8308,38,0,2,4,1,2023,5,8.60000038146973
8309,38,0,4,0,1,2023,5,3.59999990463257
8310,38,0,4,4,1,2023,5,0.469999998807907
8312,38,0,3,0,2,2023,3,1.0
8313,38,0,3,4,3,2023,3,9.0
8314,38,0,1,1,2,2023,3,2.0
8316,38,0,3,4,0,2023,3,4800.0
8317,38,0,3,0,3,2023,3,16.0
8319,38,0,1,4,0,2023,3,2500.0
8320,38,0,1,0,0,2023,3,360.0
8321,38,0,3,0,0,2023,3,570.0
8322,38,0,1,0,2,2023,3,1.0
8323,38,0,3,1,2,2023,3,3.0
8324,38,0,0,2,4,2023,4,3800.0
8325,38,0,0,2,5,2023,4,5600.0
8327,39,0,3,0,0,2010,3,180.0
8328,39,0,5,0,1,2010,0,6.40000009536743
8329,39,0,5,3,1,2010,0,1000.0
8330,39,0,5,1,1,2010,0,0.119999997317791
8331,39,0,6,0,1,2010,1,1.40000001920271e-05
8332,39,0,6,1,1,2010,1,6.09999988228083e-05
8333,39,0,7,0,1,2010,2,0.829999983310699
8334,39,0,7,1,1,2010,2,3.59999990463257
8335,39,0,4,0,1,2010,5,0.002300000051036
8336,39,0,4,0,1,2011,5,0.001500000013039
8337,39,0,4,1,1,2011,5,0.000190000006114
8338,39,0,2,1,1,2011,5,0.000319999991916
8339,39,0,6,0,1,2011,1,1.29999998534913e-05
8340,39,0,6,4,1,2011,1,3.5000000934815e-05
8341,39,0,6,1,1,2011,1,0.000289999996312
8342,39,0,7,0,1,2011,2,0.769999980926514
8343,39,0,7,4,1,2011,2,2.0
8344,39,0,7,1,1,2011,2,17.0
8345,39,0,5,0,1,2011,0,5.59999990463257
8346,39,0,5,3,1,2011,0,140.0
8347,39,0,5,1,1,2011,0,890.0
8348,39,0,3,0,0,2011,3,120.0
8349,39,0,1,1,0,2011,3,42.0
8350,39,0,3,1,0,2011,3,240.0
8351,39,0,3,1,0,2012,3,530.0
8352,39,0,1,1,0,2012,3,380.0
8353,39,0,3,0,0,2012,3,120.0
8354,39,0,5,0,1,2012,0,3.79999995231628
8355,39,0,5,3,1,2012,0,60.0
8356,39,0,5,4,1,2012,0,19.0
8357,39,0,5,1,1,2012,0,980.0
8358,39,0,6,0,1,2012,1,1.40000001920271e-05
8359,39,0,6,3,1,2012,1,1.20000004244503e-06
8360,39,0,6,4,1,2012,1,0.000130000000354
8361,39,0,6,1,1,2012,1,0.000560000014957
8362,39,0,7,0,1,2012,2,0.790000021457672
8363,39,0,7,3,1,2012,2,0.068999998271465
8364,39,0,7,4,1,2012,2,7.5
8365,39,0,7,1,1,2012,2,33.0
8366,39,0,1,1,3,2012,3,68.0
8367,39,0,3,1,3,2012,3,68.0
8368,39,0,2,1,1,2012,5,0.00359999993816
8369,39,0,4,1,1,2012,5,0.000429999985499
8370,39,0,4,0,1,2012,5,0.001399999950081
8371,39,0,4,1,1,2013,5,0.00054999999702
8372,39,0,2,1,1,2013,5,0.001700000022538
8373,39,0,3,1,3,2013,3,88.0
